timestamp,bottle,species,density,measurement
20230410,b_02,Paramecium_caudatum,275.605976,bemovi_mag_25
20230410,b_02,Stylonychia2,20.376024,bemovi_mag_25
20230410,b_15,Coleps_irchel,21.996136,bemovi_mag_25
20230410,b_15,Debris_and_other,12.524712,bemovi_mag_25
20230410,b_15,Paramecium_bursaria,35.891712000000005,bemovi_mag_25
20230410,b_15,Paramecium_caudatum,458.491696,bemovi_mag_25
20230410,b_15,Stylonychia2,37.948008,bemovi_mag_25
20230410,b_20,Coleps_irchel,24.582084000000002,bemovi_mag_25
20230410,b_20,Debris_and_other,23.553936,bemovi_mag_25
20230410,b_20,Paramecium_bursaria,64.679856,bemovi_mag_25
20230410,b_20,Paramecium_caudatum,180.64248800000001,bemovi_mag_25
20230410,b_20,Stylonychia2,54.678779999999996,bemovi_mag_25
20230410,b_31,Coleps_irchel,21.0303,bemovi_mag_25
20230410,b_31,Debris_and_other,4.2995280000000005,bemovi_mag_25
20230410,b_31,Paramecium_bursaria,27.479592,bemovi_mag_25
20230410,b_31,Paramecium_caudatum,271.244136,bemovi_mag_25
20230410,b_31,Stylonychia2,46.547064,bemovi_mag_25
20230412,b_02,Coleps_irchel,53.55716400000001,bemovi_mag_25
20230412,b_02,Debris_and_other,18.319728,bemovi_mag_25
20230412,b_02,Paramecium_bursaria,19.160940000000004,bemovi_mag_25
20230412,b_02,Paramecium_caudatum,308.942896,bemovi_mag_25
20230412,b_02,Stylonychia2,31.031376000000005,bemovi_mag_25
20230412,b_15,Coleps_irchel,47.66868000000001,bemovi_mag_25
20230412,b_15,Debris_and_other,10.343792,bemovi_mag_25
20230412,b_15,Paramecium_bursaria,19.62828,bemovi_mag_25
20230412,b_15,Paramecium_caudatum,280.15475200000003,bemovi_mag_25
20230412,b_15,Stylonychia2,38.134944000000004,bemovi_mag_25
20230412,b_20,Coleps_irchel,35.891712,bemovi_mag_25
20230412,b_20,Debris_and_other,17.509672000000002,bemovi_mag_25
20230412,b_20,Paramecium_bursaria,29.28664,bemovi_mag_25
20230412,b_20,Paramecium_caudatum,243.577608,bemovi_mag_25
20230412,b_20,Stylonychia2,29.162016000000005,bemovi_mag_25
20230412,b_31,Coleps_irchel,15.889560000000001,bemovi_mag_25
20230412,b_31,Debris_and_other,14.300604000000002,bemovi_mag_25
20230412,b_31,Paramecium_bursaria,34.396224,bemovi_mag_25
20230412,b_31,Paramecium_caudatum,270.994888,bemovi_mag_25
20230412,b_31,Stylonychia2,14.300604000000002,bemovi_mag_25
20230414,b_02,Coleps_irchel,37.106796,bemovi_mag_25
20230414,b_02,Debris_and_other,9.845296,bemovi_mag_25
20230414,b_02,Paramecium_bursaria,28.351960000000002,bemovi_mag_25
20230414,b_02,Paramecium_caudatum,222.017656,bemovi_mag_25
20230414,b_02,Stylonychia2,51.594336,bemovi_mag_25
20230414,b_15,Coleps_irchel,2.9909760000000003,bemovi_mag_25
20230414,b_15,Debris_and_other,14.705632,bemovi_mag_25
20230414,b_15,Paramecium_bursaria,33.149984,bemovi_mag_25
20230414,b_15,Paramecium_caudatum,232.73532,bemovi_mag_25
20230414,b_15,Stylonychia2,13.085519999999999,bemovi_mag_25
20230414,b_20,Coleps_irchel,11.029224,bemovi_mag_25
20230414,b_20,Debris_and_other,4.673400000000001,bemovi_mag_25
20230414,b_20,Paramecium_bursaria,68.605512,bemovi_mag_25
20230414,b_20,Paramecium_caudatum,151.97896799999998,bemovi_mag_25
20230414,b_20,Stylonychia2,14.207136,bemovi_mag_25
20230414,b_31,Coleps_irchel,22.525788000000002,bemovi_mag_25
20230414,b_31,Debris_and_other,23.803184000000005,bemovi_mag_25
20230414,b_31,Paramecium_bursaria,38.882688,bemovi_mag_25
20230414,b_31,Paramecium_caudatum,296.72974400000004,bemovi_mag_25
20230414,b_31,Stylonychia2,23.67856,bemovi_mag_25
20230417,b_02,Coleps_irchel,11.776968,bemovi_mag_25
20230417,b_02,Debris_and_other,5.327675999999999,bemovi_mag_25
20230417,b_02,Paramecium_bursaria,20.687584,bemovi_mag_25
20230417,b_02,Paramecium_caudatum,115.58876000000001,bemovi_mag_25
20230417,b_02,Stylonychia2,22.806192,bemovi_mag_25
20230417,b_15,Coleps_irchel,27.57306,bemovi_mag_25
20230417,b_15,Debris_and_other,5.670392,bemovi_mag_25
20230417,b_15,Paramecium_bursaria,19.815216,bemovi_mag_25
20230417,b_15,Paramecium_caudatum,213.169352,bemovi_mag_25
20230417,b_15,Stylonychia2,10.094544,bemovi_mag_25
20230417,b_20,Coleps_irchel,33.087672,bemovi_mag_25
20230417,b_20,Debris_and_other,7.290504000000001,bemovi_mag_25
20230417,b_20,Paramecium_bursaria,43.275684,bemovi_mag_25
20230417,b_20,Paramecium_caudatum,195.254652,bemovi_mag_25
20230417,b_20,Stylonychia2,2.1497640000000002,bemovi_mag_25
20230417,b_31,Coleps_irchel,29.348952,bemovi_mag_25
20230417,b_31,Debris_and_other,16.263432,bemovi_mag_25
20230417,b_31,Paramecium_bursaria,22.806192,bemovi_mag_25
20230417,b_31,Paramecium_caudatum,201.20544800000002,bemovi_mag_25
20230417,b_31,Stylonychia2,7.664376,bemovi_mag_25
20230419,b_02,Coleps_irchel,29.162016,bemovi_mag_25
20230419,b_02,Debris_and_other,8.910616000000001,bemovi_mag_25
20230419,b_02,Paramecium_bursaria,21.8092,bemovi_mag_25
20230419,b_02,Paramecium_caudatum,142.258296,bemovi_mag_25
20230419,b_02,Stylonychia2,18.631288,bemovi_mag_25
20230419,b_15,Debris_and_other,14.861412,bemovi_mag_25
20230419,b_15,Paramecium_bursaria,17.571984,bemovi_mag_25
20230419,b_15,Paramecium_caudatum,206.12809599999997,bemovi_mag_25
20230419,b_15,Stylonychia2,13.397080000000003,bemovi_mag_25
20230419,b_20,Coleps_irchel,19.379032000000002,bemovi_mag_25
20230419,b_20,Debris_and_other,28.414272,bemovi_mag_25
20230419,b_20,Paramecium_bursaria,20.749896,bemovi_mag_25
20230419,b_20,Paramecium_caudatum,223.139272,bemovi_mag_25
20230419,b_20,Stylonychia2,37.324888,bemovi_mag_25
20230419,b_31,Coleps_irchel,28.912768,bemovi_mag_25
20230419,b_31,Debris_and_other,15.764936000000002,bemovi_mag_25
20230419,b_31,Paramecium_bursaria,28.227336,bemovi_mag_25
20230419,b_31,Paramecium_caudatum,254.731456,bemovi_mag_25
20230419,b_31,Stylonychia2,19.565968,bemovi_mag_25
20230421,b_02,Coleps_irchel,26.357976,bemovi_mag_25
20230421,b_02,Debris_and_other,13.584016,bemovi_mag_25
20230421,b_02,Paramecium_bursaria,55.083808,bemovi_mag_25
20230421,b_02,Paramecium_caudatum,122.44308,bemovi_mag_25
20230421,b_02,Stylonychia2,49.662664,bemovi_mag_25
20230421,b_15,Coleps_irchel,22.43232,bemovi_mag_25
20230421,b_15,Debris_and_other,15.017192,bemovi_mag_25
20230421,b_15,Paramecium_bursaria,21.435328000000002,bemovi_mag_25
20230421,b_15,Paramecium_caudatum,235.97554399999999,bemovi_mag_25
20230421,b_15,Stylonychia2,5.888484,bemovi_mag_25
20230421,b_20,Coleps_irchel,24.021275999999997,bemovi_mag_25
20230421,b_20,Debris_and_other,6.355824,bemovi_mag_25
20230421,b_20,Paramecium_bursaria,49.03954400000001,bemovi_mag_25
20230421,b_20,Paramecium_caudatum,116.959624,bemovi_mag_25
20230421,b_20,Stylonychia2,11.6835,bemovi_mag_25
20230421,b_31,Coleps_irchel,22.43232,bemovi_mag_25
20230421,b_31,Debris_and_other,18.444352,bemovi_mag_25
20230421,b_31,Paramecium_bursaria,51.282776000000005,bemovi_mag_25
20230421,b_31,Paramecium_caudatum,300.59308799999997,bemovi_mag_25
20230421,b_31,Stylonychia2,28.975080000000002,bemovi_mag_25
20230424,b_02,Coleps_irchel,32.651488,bemovi_mag_25
20230424,b_02,Debris_and_other,19.752904,bemovi_mag_25
20230424,b_02,Paramecium_bursaria,22.43232,bemovi_mag_25
20230424,b_02,Paramecium_caudatum,198.46372000000002,bemovi_mag_25
20230424,b_02,Stylonychia2,51.469712,bemovi_mag_25
20230424,b_15,Coleps_irchel,1.682424,bemovi_mag_25
20230424,b_15,Debris_and_other,9.782984,bemovi_mag_25
20230424,b_15,Paramecium_bursaria,14.082512,bemovi_mag_25
20230424,b_15,Paramecium_caudatum,237.09716000000003,bemovi_mag_25
20230424,b_15,Stylonychia2,17.073488,bemovi_mag_25
20230424,b_20,Coleps_irchel,2.056296,bemovi_mag_25
20230424,b_20,Debris_and_other,21.373016,bemovi_mag_25
20230424,b_20,Paramecium_bursaria,88.856912,bemovi_mag_25
20230424,b_20,Paramecium_caudatum,233.109192,bemovi_mag_25
20230424,b_20,Stylonychia2,33.274608,bemovi_mag_25
20230424,b_31,Coleps_irchel,12.992052,bemovi_mag_25
20230424,b_31,Debris_and_other,6.636228000000001,bemovi_mag_25
20230424,b_31,Paramecium_bursaria,12.711648,bemovi_mag_25
20230424,b_31,Paramecium_caudatum,190.861656,bemovi_mag_25
20230424,b_31,Stylonychia2,9.907608,bemovi_mag_25
20230426,b_02,Coleps_irchel,21.061456,bemovi_mag_25
20230426,b_02,Debris_and_other,4.174904,bemovi_mag_25
20230426,b_02,Paramecium_bursaria,6.823164,bemovi_mag_25
20230426,b_02,Paramecium_caudatum,95.96048,bemovi_mag_25
20230426,b_02,Stylonychia2,23.553936,bemovi_mag_25
20230426,b_15,Coleps_irchel,12.61818,bemovi_mag_25
20230426,b_15,Debris_and_other,11.278472,bemovi_mag_25
20230426,b_15,Paramecium_bursaria,35.891712000000005,bemovi_mag_25
20230426,b_15,Paramecium_caudatum,231.925264,bemovi_mag_25
20230426,b_15,Stylonychia2,14.082512000000003,bemovi_mag_25
20230426,b_20,Coleps_irchel,18.039324,bemovi_mag_25
20230426,b_20,Debris_and_other,16.076496000000002,bemovi_mag_25
20230426,b_20,Paramecium_bursaria,3.925656,bemovi_mag_25
20230426,b_20,Paramecium_caudatum,237.59565600000005,bemovi_mag_25
20230426,b_20,Stylonychia2,57.763224,bemovi_mag_25
20230426,b_31,Coleps_irchel,13.926732,bemovi_mag_25
20230426,b_31,Debris_and_other,8.318652,bemovi_mag_25
20230426,b_31,Paramecium_bursaria,19.347876000000003,bemovi_mag_25
20230426,b_31,Paramecium_caudatum,183.88271200000003,bemovi_mag_25
20230426,b_31,Stylonychia2,17.945856,bemovi_mag_25
20230428,b_02,Coleps_irchel,23.273532,bemovi_mag_25
20230428,b_02,Debris_and_other,5.3588320000000005,bemovi_mag_25
20230428,b_02,Paramecium_bursaria,9.159864,bemovi_mag_25
20230428,b_02,Paramecium_caudatum,89.72927999999999,bemovi_mag_25
20230428,b_02,Stylonychia2,21.622264,bemovi_mag_25
20230428,b_15,Coleps_irchel,23.367,bemovi_mag_25
20230428,b_15,Debris_and_other,22.494632000000003,bemovi_mag_25
20230428,b_15,Paramecium_bursaria,58.043628000000005,bemovi_mag_25
20230428,b_15,Paramecium_caudatum,215.28796,bemovi_mag_25
20230428,b_15,Stylonychia2,14.113668,bemovi_mag_25
20230428,b_20,Coleps_irchel,24.114743999999998,bemovi_mag_25
20230428,b_20,Debris_and_other,23.553936,bemovi_mag_25
20230428,b_20,Paramecium_bursaria,36.14096,bemovi_mag_25
20230428,b_20,Paramecium_caudatum,182.01335200000003,bemovi_mag_25
20230428,b_20,Stylonychia2,53.89988,bemovi_mag_25
20230428,b_31,Coleps_irchel,18.818224,bemovi_mag_25
20230428,b_31,Debris_and_other,10.530728,bemovi_mag_25
20230428,b_31,Paramecium_bursaria,19.192096,bemovi_mag_25
20230428,b_31,Paramecium_caudatum,163.382064,bemovi_mag_25
20230428,b_31,Stylonychia2,9.533736000000001,bemovi_mag_25
20230501,b_02,Coleps_irchel,46.734,bemovi_mag_25
20230501,b_02,Debris_and_other,12.649336,bemovi_mag_25
20230501,b_02,Paramecium_bursaria,23.05544,bemovi_mag_25
20230501,b_02,Paramecium_caudatum,172.29268000000002,bemovi_mag_25
20230501,b_02,Stylonychia2,24.363992,bemovi_mag_25
20230501,b_15,Coleps_irchel,20.749896,bemovi_mag_25
20230501,b_15,Debris_and_other,13.584016,bemovi_mag_25
20230501,b_15,Paramecium_bursaria,29.224328,bemovi_mag_25
20230501,b_15,Paramecium_caudatum,302.275512,bemovi_mag_25
20230501,b_15,Stylonychia2,41.12592,bemovi_mag_25
20230501,b_20,Coleps_irchel,16.824240000000003,bemovi_mag_25
20230501,b_20,Debris_and_other,19.690592,bemovi_mag_25
20230501,b_20,Paramecium_bursaria,73.154288,bemovi_mag_25
20230501,b_20,Paramecium_caudatum,195.03656,bemovi_mag_25
20230501,b_20,Stylonychia2,33.897728,bemovi_mag_25
20230501,b_31,Coleps_irchel,2.80404,bemovi_mag_25
20230501,b_31,Debris_and_other,17.696608,bemovi_mag_25
20230501,b_31,Paramecium_bursaria,44.615392,bemovi_mag_25
20230501,b_31,Paramecium_caudatum,236.34941600000002,bemovi_mag_25
20230501,b_31,Stylonychia2,30.034384,bemovi_mag_25
20230503,b_02,Coleps_irchel,23.367,bemovi_mag_25
20230503,b_02,Debris_and_other,14.95488,bemovi_mag_25
20230503,b_02,Paramecium_bursaria,29.348952,bemovi_mag_25
20230503,b_02,Paramecium_caudatum,123.564696,bemovi_mag_25
20230503,b_02,Stylonychia2,28.975080000000002,bemovi_mag_25
20230503,b_15,Coleps_irchel,41.562104000000005,bemovi_mag_25
20230503,b_15,Debris_and_other,12.026216,bemovi_mag_25
20230503,b_15,Paramecium_bursaria,105.992712,bemovi_mag_25
20230503,b_15,Paramecium_caudatum,174.78516,bemovi_mag_25
20230503,b_15,Stylonychia2,46.547064000000006,bemovi_mag_25
20230503,b_20,Coleps_irchel,2.80404,bemovi_mag_25
20230503,b_20,Debris_and_other,7.726688000000001,bemovi_mag_25
20230503,b_20,Paramecium_bursaria,16.076496000000002,bemovi_mag_25
20230503,b_20,Paramecium_caudatum,214.851776,bemovi_mag_25
20230503,b_20,Stylonychia2,23.429312,bemovi_mag_25
20230503,b_31,Coleps_irchel,11.122692,bemovi_mag_25
20230503,b_31,Debris_and_other,8.474432,bemovi_mag_25
20230503,b_31,Paramecium_bursaria,24.800176,bemovi_mag_25
20230503,b_31,Paramecium_caudatum,188.680736,bemovi_mag_25
20230503,b_31,Stylonychia2,11.21616,bemovi_mag_25
20230505,b_02,Coleps_irchel,15.42222,bemovi_mag_25
20230505,b_02,Debris_and_other,18.039324,bemovi_mag_25
20230505,b_02,Paramecium_bursaria,27.791152,bemovi_mag_25
20230505,b_02,Paramecium_caudatum,115.464136,bemovi_mag_25
20230505,b_02,Stylonychia2,85.710156,bemovi_mag_25
20230505,b_15,Coleps_irchel,120.57372000000001,bemovi_mag_25
20230505,b_15,Debris_and_other,46.983248,bemovi_mag_25
20230505,b_15,Paramecium_bursaria,44.116896,bemovi_mag_25
20230505,b_15,Paramecium_caudatum,208.184392,bemovi_mag_25
20230505,b_15,Stylonychia2,122.00689600000001,bemovi_mag_25
20230505,b_20,Coleps_irchel,21.123768,bemovi_mag_25
20230505,b_20,Debris_and_other,15.26644,bemovi_mag_25
20230505,b_20,Paramecium_bursaria,51.033528000000004,bemovi_mag_25
20230505,b_20,Paramecium_caudatum,149.299552,bemovi_mag_25
20230505,b_20,Stylonychia2,27.853464,bemovi_mag_25
20230505,b_31,Coleps_irchel,22.89966,bemovi_mag_25
20230505,b_31,Debris_and_other,22.43232,bemovi_mag_25
20230505,b_31,Paramecium_bursaria,31.716808000000004,bemovi_mag_25
20230505,b_31,Paramecium_caudatum,194.78731199999999,bemovi_mag_25
20230505,b_31,Stylonychia2,10.188012,bemovi_mag_25
20230508,b_02,Coleps_irchel,23.367,bemovi_mag_25
20230508,b_02,Debris_and_other,17.385047999999998,bemovi_mag_25
20230508,b_02,Paramecium_bursaria,22.993128000000002,bemovi_mag_25
20230508,b_02,Paramecium_caudatum,96.832848,bemovi_mag_25
20230508,b_02,Stylonychia2,25.984104,bemovi_mag_25
20230508,b_15,Coleps_irchel,73.83972,bemovi_mag_25
20230508,b_15,Debris_and_other,24.177056,bemovi_mag_25
20230508,b_15,Paramecium_bursaria,22.12076,bemovi_mag_25
20230508,b_15,Paramecium_caudatum,267.19385600000004,bemovi_mag_25
20230508,b_15,Stylonychia2,89.97852800000001,bemovi_mag_25
20230508,b_20,Coleps_irchel,46.734,bemovi_mag_25
20230508,b_20,Debris_and_other,6.044264,bemovi_mag_25
20230508,b_20,Paramecium_bursaria,58.947152,bemovi_mag_25
20230508,b_20,Paramecium_caudatum,231.239832,bemovi_mag_25
20230508,b_20,Stylonychia2,55.51999200000001,bemovi_mag_25
20230508,b_31,Coleps_irchel,27.292656,bemovi_mag_25
20230508,b_31,Debris_and_other,8.412120000000002,bemovi_mag_25
20230508,b_31,Paramecium_bursaria,18.818224,bemovi_mag_25
20230508,b_31,Paramecium_caudatum,222.76540000000003,bemovi_mag_25
20230508,b_31,Stylonychia2,22.619256,bemovi_mag_25
20230510,b_02,Debris_and_other,12.992052000000001,bemovi_mag_25
20230510,b_02,Paramecium_bursaria,39.443495999999996,bemovi_mag_25
20230510,b_02,Paramecium_caudatum,91.536328,bemovi_mag_25
20230510,b_02,Stylonychia2,48.416424,bemovi_mag_25
20230510,b_15,Coleps_irchel,63.994424,bemovi_mag_25
20230510,b_15,Debris_and_other,10.188012,bemovi_mag_25
20230510,b_15,Paramecium_bursaria,16.886552000000002,bemovi_mag_25
20230510,b_15,Paramecium_caudatum,252.05204000000003,bemovi_mag_25
20230510,b_15,Stylonychia2,36.265584000000004,bemovi_mag_25
20230510,b_20,Coleps_irchel,23.367,bemovi_mag_25
20230510,b_20,Debris_and_other,6.916632,bemovi_mag_25
20230510,b_20,Paramecium_bursaria,39.817368,bemovi_mag_25
20230510,b_20,Paramecium_caudatum,186.686752,bemovi_mag_25
20230510,b_20,Stylonychia2,14.830255999999999,bemovi_mag_25
20230510,b_31,Debris_and_other,11.403096000000001,bemovi_mag_25
20230510,b_31,Paramecium_bursaria,23.865496,bemovi_mag_25
20230510,b_31,Paramecium_caudatum,282.460296,bemovi_mag_25
20230510,b_31,Stylonychia2,13.833264,bemovi_mag_25
20230512,b_02,Coleps_irchel,23.273532,bemovi_mag_25
20230512,b_02,Debris_and_other,15.266440000000003,bemovi_mag_25
20230512,b_02,Paramecium_bursaria,35.704776,bemovi_mag_25
20230512,b_02,Paramecium_caudatum,112.971656,bemovi_mag_25
20230512,b_02,Stylonychia2,35.393216,bemovi_mag_25
20230512,b_15,Coleps_irchel,67.234648000000007,bemovi_mag_25
20230512,b_15,Debris_and_other,16.076496000000002,bemovi_mag_25
20230512,b_15,Paramecium_bursaria,55.083808,bemovi_mag_25
20230512,b_15,Paramecium_caudatum,207.18740000000003,bemovi_mag_25
20230512,b_15,Stylonychia2,49.724976000000005,bemovi_mag_25
20230512,b_20,Coleps_irchel,2.866352,bemovi_mag_25
20230512,b_20,Debris_and_other,12.524712,bemovi_mag_25
20230512,b_20,Paramecium_bursaria,44.802327999999996,bemovi_mag_25
20230512,b_20,Paramecium_caudatum,170.298696,bemovi_mag_25
20230512,b_20,Stylonychia2,27.230344000000002,bemovi_mag_25
20230512,b_31,Coleps_irchel,25.7037,bemovi_mag_25
20230512,b_31,Debris_and_other,17.852388,bemovi_mag_25
20230512,b_31,Paramecium_bursaria,39.069624000000005,bemovi_mag_25
20230512,b_31,Paramecium_caudatum,197.342104,bemovi_mag_25
20230512,b_31,Stylonychia2,13.085520000000002,bemovi_mag_25
20230515,b_02,Coleps_irchel,26.077572,bemovi_mag_25
20230515,b_02,Debris_and_other,17.104644,bemovi_mag_25
20230515,b_02,Paramecium_bursaria,18.631288,bemovi_mag_25
20230515,b_02,Paramecium_caudatum,149.79804800000002,bemovi_mag_25
20230515,b_02,Stylonychia2,40.066615999999996,bemovi_mag_25
20230515,b_15,Coleps_irchel,53.775256000000006,bemovi_mag_25
20230515,b_15,Debris_and_other,18.631288,bemovi_mag_25
20230515,b_15,Paramecium_bursaria,41.12592,bemovi_mag_25
20230515,b_15,Paramecium_caudatum,318.850504,bemovi_mag_25
20230515,b_15,Stylonychia2,61.22154,bemovi_mag_25
20230515,b_20,Coleps_irchel,3.7387200000000003,bemovi_mag_25
20230515,b_20,Debris_and_other,12.805116,bemovi_mag_25
20230515,b_20,Paramecium_bursaria,45.737008,bemovi_mag_25
20230515,b_20,Paramecium_caudatum,268.25316,bemovi_mag_25
20230515,b_20,Stylonychia2,39.007312,bemovi_mag_25
20230515,b_31,Coleps_irchel,22.74388,bemovi_mag_25
20230515,b_31,Debris_and_other,18.195104,bemovi_mag_25
20230515,b_31,Paramecium_bursaria,22.151916,bemovi_mag_25
20230515,b_31,Paramecium_caudatum,191.6094,bemovi_mag_25
20230515,b_31,Stylonychia2,13.739796,bemovi_mag_25
20230517,b_02,Coleps_irchel,34.89472,bemovi_mag_25
20230517,b_02,Debris_and_other,13.926732,bemovi_mag_25
20230517,b_02,Paramecium_bursaria,45.051576000000004,bemovi_mag_25
20230517,b_02,Paramecium_caudatum,137.647208,bemovi_mag_25
20230517,b_02,Stylonychia2,64.18136000000001,bemovi_mag_25
20230517,b_15,Coleps_irchel,190.737032,bemovi_mag_25
20230517,b_15,Debris_and_other,18.755912000000002,bemovi_mag_25
20230517,b_15,Paramecium_bursaria,35.891712,bemovi_mag_25
20230517,b_15,Paramecium_caudatum,264.701376,bemovi_mag_25
20230517,b_15,Stylonychia2,36.327895999999996,bemovi_mag_25
20230517,b_20,Coleps_irchel,16.325744,bemovi_mag_25
20230517,b_20,Debris_and_other,5.358832,bemovi_mag_25
20230517,b_20,Paramecium_bursaria,34.645472,bemovi_mag_25
20230517,b_20,Paramecium_caudatum,168.803208,bemovi_mag_25
20230517,b_20,Stylonychia2,54.27375200000001,bemovi_mag_25
20230517,b_31,Coleps_irchel,25.672544,bemovi_mag_25
20230517,b_31,Paramecium_bursaria,37.013328,bemovi_mag_25
20230517,b_31,Paramecium_caudatum,153.848328,bemovi_mag_25
20230517,b_31,Stylonychia2,4.98496,bemovi_mag_25
20230519,b_02,Coleps_irchel,46.297816000000005,bemovi_mag_25
20230519,b_02,Debris_and_other,25.329828000000003,bemovi_mag_25
20230519,b_02,Paramecium_bursaria,25.360984000000002,bemovi_mag_25
20230519,b_02,Paramecium_caudatum,165.1268,bemovi_mag_25
20230519,b_02,Stylonychia2,44.054584000000006,bemovi_mag_25
20230519,b_15,Coleps_irchel,86.05287200000001,bemovi_mag_25
20230519,b_15,Debris_and_other,16.138808,bemovi_mag_25
20230519,b_15,Paramecium_bursaria,42.808344000000005,bemovi_mag_25
20230519,b_15,Paramecium_caudatum,275.16979200000003,bemovi_mag_25
20230519,b_15,Stylonychia2,31.654495999999998,bemovi_mag_25
20230519,b_20,Coleps_irchel,4.860336,bemovi_mag_25
20230519,b_20,Debris_and_other,10.156856,bemovi_mag_25
20230519,b_20,Paramecium_bursaria,35.20628,bemovi_mag_25
20230519,b_20,Paramecium_caudatum,153.91064,bemovi_mag_25
20230519,b_20,Stylonychia2,8.318652,bemovi_mag_25
20230519,b_31,Debris_and_other,5.981952000000001,bemovi_mag_25
20230519,b_31,Paramecium_bursaria,31.093688,bemovi_mag_25
20230519,b_31,Paramecium_caudatum,98.88914400000002,bemovi_mag_25
20230519,b_31,Stylonychia2,19.752904,bemovi_mag_25
20230522,b_02,Coleps_irchel,58.884840000000004,bemovi_mag_25
20230522,b_02,Debris_and_other,32.713800000000006,bemovi_mag_25
20230522,b_02,Paramecium_bursaria,29.816292,bemovi_mag_25
20230522,b_02,Paramecium_caudatum,247.69020000000003,bemovi_mag_25
